92100,26.243,Raw IP,144
92200,26.2717,UDP,,174
92300,26.3017,UDP,,178
92400,26.323,ICMP,199
92500,26.3523,Raw IP,143
92600,26.3826,ICMP,192
92700,26.4113,UDP,,185
92800,26.4441,Raw IP,144
92900,26.4782,UDP,,170
93000,26.5079,UDP,,152
93100,26.5242,ICMP,197
93200,26.5534,Raw IP,162
93300,26.5847,ICMP,192
93400,26.6135,UDP,,185
93500,26.6459,ICMP,182
93600,26.6762,UDP,,170
93700,26.7003,UDP,,156
93800,26.7281,Raw IP,166
93900,26.7562,UDP,,170
94000,26.7892,UDP,,161
94100,26.8163,UDP,,158
94200,26.8474,Raw IP,144
94300,26.8831,ICMP,180
94400,26.9025,UDP,,156
94500,26.9268,UDP,,160
94600,26.9573,ICMP,171
94700,26.9973,ICMP,163
94800,27.0202,ICMP,196
94900,27.0483,Raw IP,144
95000,27.0843,ICMP,180
95100,27.1043,UDP,,179
95200,27.1293,UDP,,185
95300,27.1584,ICMP,173
95400,27.1983,ICMP,163
95500,27.2245,UDP,,158
95600,27.2524,UDP,,195
95700,27.2853,ICMP,186
95800,27.3126,Raw IP,141
95900,27.3311,Raw IP,166
96000,27.3594,ICMP,173
96100,27.4006,UDP,,156
96200,27.4203,UDP,,158
96300,27.458,Raw IP,144
96400,27.4884,ICMP,188
96500,27.5165,ICMP,192
96600,27.5344,UDP,,185
96700,27.57,UDP,,170
96800,27.6015,Raw IP,154
96900,27.6226,UDP,,186
97000,27.659,Raw IP,144
97100,27.6888,ICMP,188
97200,27.7192,UDP,,156
97300,27.7435,UDP,,184
97400,27.7713,ICMP,160
97500,27.8035,Raw IP,154
97600,27.825,ICMP,196
97700,27.8603,Raw IP,143
97800,27.8904,ICMP,188
97900,27.9188,Raw IP,140
98000,27.9529,ICMP,182
98100,27.976,UDP,,170
98200,28.0047,Raw IP,154
98300,28.0322,ICMP,199
98400,28.0612,ICMP,163
98500,28.0925,ICMP,188
98600,28.1199,Raw IP,140
98700,28.154,ICMP,182
98800,28.1822,ICMP,199
98900,28.2058,UDP,,179
99000,28.2333,Raw IP,144
99100,28.2623,ICMP,158
99200,28.2936,ICMP,161
99300,28.3208,ICMP,192
99400,28.355,ICMP,191
99500,28.3833,UDP,,174
99600,28.4069,UDP,,179
99700,28.4341,ICMP,197
99800,28.4634,Raw IP,173
99900,28.4947,ICMP,161
100000,28.5231,UDP,,190
100100,28.5562,ICMP,182
100200,28.585,Raw IP,167
100300,28.6094,UDP,,156
100400,28.6352,UDP,,160
100500,28.6644,Raw IP,173
100600,28.6981,UDP,,174
100700,28.7275,UDP,,178
100800,28.7572,Raw IP,156
100900,28.7869,UDP,,174
101000,28.8137,UDP,,178
101100,28.8363,ICMP,199
101200,28.8658,Raw IP,143
101300,28.8969,ICMP,161
101400,28.9288,Raw IP,176
101500,28.9583,ICMP,165
101600,28.9913,UDP,,170
101700,29.0183,UDP,,152
101800,29.0374,Raw IP,144
101900,29.0666,Raw IP,162
102000,29.0979,ICMP,192
102100,29.1284,UDP,,190
102200,29.1593,Raw IP,144
102300,29.1953,ICMP,180
102400,29.2185,UDP,,178
102500,29.2408,UDP,,186
102600,29.2714,ICMP,171
102700,29.3,UDP,,161
102800,29.3309,Raw IP,176
102900,29.3604,Raw IP,144
103000,29.3964,ICMP,180
103100,29.4166,UDP,,179
103200,29.4487,UDP,,185
103300,29.4724,ICMP,171
103400,29.5105,ICMP,163
103500,29.5399,UDP,,185
103600,29.5615,ICMP,206
103700,29.5975,ICMP,180
103800,29.6192,UDP,,179
103900,29.644,UDP,,160
104000,29.6731,UDP,,170
104100,29.7116,ICMP,163
104200,29.7366,UDP,,158
104300,29.7647,UDP,,195
104400,29.7985,ICMP,180
104500,29.8288,Raw IP,141
104600,29.8434,Raw IP,166
104700,29.8746,ICMP,173
104800,29.9135,UDP,,169
104900,29.942,ICMP,197
105000,29.9712,Raw IP,144
105100,30.0024,UDP,,170
105200,30.0299,UDP,,163
105300,30.0445,UDP,,185
105400,30.0764,UDP,,170
105500,30.1157,UDP,,156
105600,30.1377,UDP,,186
105700,30.1723,ICMP,163
105800,30.2035,ICMP,184
105900,30.231,Raw IP,140
106000,30.2517,UDP,,185
106100,30.2885,ICMP,160
106200,30.319,UDP,,178
106300,30.3431,ICMP,185
106400,30.3734,ICMP,163
106500,30.4048,ICMP,161
106600,30.4389,UDP,,158
106700,30.4661,ICMP,182
106800,30.4893,ICMP,160
106900,30.5201,UDP,,178
107000,30.5443,ICMP,196
107100,30.5744,ICMP,163
107200,30.6057,ICMP,188
107300,30.6332,Raw IP,140
107400,30.6684,ICMP,191
107500,30.6961,ICMP,199
107600,30.721,UDP,,179
107700,30.7453,ICMP,196
107800,30.7755,ICMP,158
107900,30.8068,ICMP,161
108000,30.8343,ICMP,192
108100,30.8693,ICMP,182
108200,30.903,UDP,,174
108300,30.9249,UDP,,152
108400,30.9474,Raw IP,144
108500,30.9767,Raw IP,173
108600,31.0081,ICMP,176
108700,31.0359,UDP,,190
108800,31.0702,ICMP,191
108900,31.1045,Raw IP,167
109000,31.1233,UDP,,156
109100,31.1485,Raw IP,144
109200,31.1777,Raw IP,143
109300,31.2115,UDP,,174
109400,31.2373,UDP,,163
109500,31.2724,ICMP,191
109600,31.3059,UDP,,174
109700,31.3254,UDP,,194
109800,31.3496,ICMP,199
109900,31.3789,Raw IP,143
110000,31.4164,UDP,,170
110100,31.45,ICMP,197
110200,31.4735,Raw IP,156
110300,31.5075,Raw IP,155
110400,31.5333,UDP,,156
110500,31.5507,Raw IP,144
110600,31.5799,Raw IP,173
110700,31.6112,ICMP,192
110800,31.6431,Raw IP,176
110900,31.6746,Raw IP,144
111000,31.7084,ICMP,180
111100,31.7368,UDP,,194
111200,31.7517,Raw IP,144
111300,31.7805,Raw IP,162
111400,31.8138,UDP,,161
111500,31.8458,UDP,,158
111600,31.8757,Raw IP,144
111700,31.9098,UDP,,174
111800,31.9347,UDP,,179
111900,31.9538,UDP,,160
112000,31.9848,ICMP,171
112100,32.0239,ICMP,163
112200,32.046,UDP,,158
112300,32.0768,ICMP,206
112400,32.1128,ICMP,186
112500,32.1346,UDP,,179
112600,32.1697,UDP,,185
112700,32.1888,UDP,,170
112800,32.2249,ICMP,163
112900,32.2532,ICMP,185
113000,32.2784,UDP,,195
113100,32.3139,UDP,,174
113200,32.3421,Raw IP,141
113300,32.3579,UDP,,160
113400,32.3908,ICMP,173
113500,32.4294,UDP,,161
113600,32.4521,UDP,,186
113700,32.4818,UDP,,195
113800,32.5148,ICMP,186
113900,32.5432,UDP,,163
114000,32.5592,UDP,,185
114100,32.5914,ICMP,173
114200,32.6284,UDP,,156
114300,32.6566,ICMP,197
114400,32.6856,ICMP,163
114500,32.7178,ICMP,188
114600,32.7443,ICMP,161
114700,32.7602,Raw IP,166
114800,32.8017,ICMP,160
114900,32.8306,UDP,,156
115000,32.856,ICMP,185
115100,32.8867,ICMP,158
115200,32.9188,ICMP,161
115300,32.9471,UDP,,156
115400,32.9814,ICMP,165
115500,33.0028,ICMP,160
115600,33.0361,UDP,,194
115700,33.0584,ICMP,196
115800,33.0872,ICMP,163
115900,33.1202,ICMP,184
116000,33.1491,UDP,,163
116100,33.1824,ICMP,165
116200,33.2156,ICMP,199
116300,33.237,Raw IP,146
116400,33.2595,ICMP,196
116500,33.2888,ICMP,158
116600,33.3211,ICMP,176
116700,33.3495,UDP,,163
116800,33.3832,ICMP,182
116900,33.4167,UDP,,174
117000,33.4388,UDP,,169
117100,33.4608,ICMP,199
117200,33.49,Raw IP,173
117300,33.5222,ICMP,192
117400,33.5501,UDP,,163
117500,33.5842,ICMP,191
117600,33.6178,Raw IP,167
117700,33.6495,ICMP,161
117800,33.6768,UDP,,152
117900,33.6908,UDP,,195
118000,33.7243,ICMP,192
118100,33.7525,ICMP,192
118200,33.7852,ICMP,191
118300,33.8189,Raw IP,155
118400,33.8409,UDP,,194
118500,33.8628,ICMP,199
118600,33.8921,Raw IP,143
118700,33.9253,ICMP,184
118800,33.9581,UDP,,185
118900,33.9863,Raw IP,156
119000,34.02,Raw IP,155
119100,34.0425,UDP,,179
119200,34.0642,Raw IP,144
119300,34.0932,Raw IP,162
119400,34.1325,UDP,,161
119500,34.1581,UDP,,190
119600,34.1874,Raw IP,144
119700,34.2219,ICMP,180
119800,34.2477,UDP,,194
119900,34.2658,Raw IP,144
120000,34.2942,Raw IP,162
120100,34.3287,UDP,,161
120200,34.3576,Raw IP,176
120300,34.3885,ICMP,206
120400,34.4229,ICMP,180
120500,34.4458,UDP,,179
120600,34.467,UDP,,160
120700,34.498,ICMP,171
120800,34.5366,ICMP,163
120900,34.5663,ICMP,196
121000,34.59,ICMP,206
121100,34.6259,ICMP,186
121200,34.6537,Raw IP,141
121300,34.6704,UDP,,160
121400,34.6996,ICMP,171
121500,34.7381,ICMP,163
121600,34.7648,UDP,,158
121700,34.7915,UDP,,195
121800,34.827,ICMP,186
121900,34.8548,Raw IP,141
122000,34.878,UDP,,163
122100,34.9042,ICMP,173
122200,34.9461,UDP,,152
122300,34.9688,ICMP,197
122400,34.9942,UDP,,195
122500,35.0281,UDP,,174
122600,35.0579,UDP,,163
122700,35.0768,UDP,,185
122800,35.1092,UDP,,170
122900,35.1471,Raw IP,154
123000,35.1696,ICMP,197
123100,35.1989,ICMP,163
123200,35.2316,ICMP,188
123300,35.2597,ICMP,161
123400,35.277,Raw IP,166
123500,35.315,ICMP,160
123600,35.3483,Raw IP,154
123700,35.3708,ICMP,199
123800,35.4001,ICMP,163
123900,35.4331,ICMP,188
124000,35.4616,UDP,,163
124100,35.4942,ICMP,165
124200,35.5161,ICMP,160
124300,35.5494,Raw IP,146
124400,35.5708,ICMP,185
124500,35.602,ICMP,158
124600,35.6344,ICMP,192
124700,35.6647,ICMP,161
124800,35.6961,ICMP,191
124900,35.729,Raw IP,167
125000,35.7505,Raw IP,146
125100,35.772,ICMP,185
125200,35.8027,ICMP,158
125300,35.8354,ICMP,176
125400,35.8656,UDP,,158
125500,35.8999,ICMP,182
125600,35.93,Raw IP,167
125700,35.9526,UDP,,152
125800,35.9739,ICMP,197
125900,36.0043,Raw IP,173
126000,36.0365,ICMP,176
126100,36.0667,Raw IP,140
126200,36.1009,ICMP,191
126300,36.1312,Raw IP,155
126400,36.1586,UDP,,178
126500,36.1749,ICMP,197
126600,36.2055,Raw IP,143
126700,36.2375,ICMP,192
126800,36.2678,UDP,,158
126900,36.302,ICMP,191
127000,36.3322,ICMP,199
127100,36.3605,UDP,,169
127200,36.3823,Raw IP,166
127300,36.4065,Raw IP,162
127400,36.4388,ICMP,184
127500,36.4695,UDP,,163
127600,36.5031,Raw IP,156
127700,36.5358,Raw IP,155
127800,36.5569,UDP,,152
127900,36.5781,Raw IP,144
128000,36.6075,UDP,,170
128100,36.6437,UDP,,161
128200,36.676,UDP,,186
128300,36.7044,Raw IP,144
128400,36.7378,UDP,,170
128500,36.7586,UDP,,194
128600,36.7792,Raw IP,144
128700,36.8087,Raw IP,162
128800,36.8552,UDP,,156
128900,36.8796,ICMP,185
129000,36.9059,Raw IP,144
129100,36.9398,UDP,,170
129200,36.9647,UDP,,169
129300,36.9812,UDP,,160
129400,37.0104,ICMP,171
129500,37.0506,ICMP,163
129600,37.0782,ICMP,196
129700,37.107,ICMP,206
129800,37.1422,ICMP,188
129900,37.1655,UDP,,179
130000,37.1825,UDP,,185
130100,37.2123,UDP,,170
130200,37.2515,ICMP,163
130300,37.2753,UDP,,186
130400,37.3087,UDP,,195
130500,37.3433,ICMP,186
130600,37.3735,ICMP,192
130700,37.3897,UDP,,163
130800,37.4143,UDP,,170
130900,37.4589,UDP,,169
131000,37.4783,UDP,,186
131100,37.5122,ICMP,158
131200,37.5445,ICMP,180
131300,37.5746,ICMP,192
131400,37.6039,UDP,,185
131500,37.6228,UDP,,170
131600,37.6619,Raw IP,154
131700,37.6819,ICMP,196
131800,37.7131,ICMP,158
131900,37.7454,ICMP,186
132000,37.7748,UDP,,190
132100,37.7902,Raw IP,166
132200,37.8283,ICMP,160
132300,37.8645,Raw IP,146
132400,37.8851,ICMP,199
132500,37.9143,Raw IP,144
132600,37.9465,ICMP,186
132700,37.9769,ICMP,192
132800,38.0108,ICMP,165
132900,38.0293,ICMP,160
133000,38.0645,Raw IP,154
133100,38.0918,Raw IP,166
133200,38.1153,ICMP,163
133300,38.1485,ICMP,192
133400,38.1779,Raw IP,140
133500,38.2121,ICMP,191
133600,38.2451,ICMP,199
133700,38.2665,Raw IP,146
133800,38.2871,ICMP,185
133900,38.3164,Raw IP,173
134000,38.349,ICMP,192
134100,38.3807,Raw IP,176
134200,38.4126,ICMP,182
134300,38.4463,UDP,,174
134400,38.4674,UDP,,194
134500,38.4884,ICMP,197
134600,38.5175,Raw IP,173
134700,38.5498,ICMP,176
134800,38.5813,Raw IP,176
134900,38.6141,ICMP,191
135000,38.6473,Raw IP,167
135100,38.6724,UDP,,178
135200,38.6895,ICMP,197
135300,38.7186,Raw IP,143
135400,38.7516,ICMP,192
135500,38.7822,UDP,,163
135600,38.8152,ICMP,191
135700,38.8487,Raw IP,155
135800,38.8731,UDP,,194
135900,38.8912,Raw IP,144
136000,38.9197,Raw IP,143
136100,38.9526,ICMP,184
136200,38.9848,UDP,,158
136300,39.0166,Raw IP,156
136400,39.0502,Raw IP,155
136500,39.0791,UDP,,179
136600,39.0991,UDP,,194
136700,39.1208,Raw IP,162
136800,39.1549,UDP,,161
136900,39.1882,UDP,,185
137000,39.2182,Raw IP,144
137100,39.2514,UDP,,170
137200,39.2741,UDP,,194
137300,39.2938,Raw IP,144
137400,39.3227,ICMP,171
137500,39.3626,ICMP,163
137600,39.3923,UDP,,186
137700,39.4192,Raw IP,144
137800,39.4545,ICMP,188
137900,39.4765,UDP,,179
138000,39.4953,Raw IP,144
138100,39.5237,ICMP,171
138200,39.5697,UDP,,174
138300,39.5954,Raw IP,144
138400,39.629,ICMP,173
138500,39.6566,UDP,,161
138600,39.68,UDP,,179
138700,39.6966,UDP,,184
138800,39.7251,UDP,,170
138900,39.7638,ICMP,163
139000,39.795,UDP,,160
139100,39.8221,UDP,,195
139200,39.8574,ICMP,188
139300,39.8887,ICMP,192
139400,39.9024,UDP,,163
139500,39.9282,UDP,,170
139600,39.9718,UDP,,169
139700,39.9935,UDP,,158
139800,40.0253,ICMP,158
139900,40.0587,ICMP,161
140000,40.0927,Raw IP,176
140100,40.1077,UDP,,185
140200,40.1375,UDP,,170
140300,40.1766,Raw IP,154
140400,40.1972,ICMP,196
140500,40.226,UDP,,195
140600,40.2597,ICMP,186
140700,40.2937,Raw IP,176
140800,40.3205,UDP,,185
140900,40.3416,ICMP,160
141000,40.3778,Raw IP,146
141100,40.3983,ICMP,197
141200,40.4277,ICMP,163
141300,40.4607,ICMP,186
141400,40.4948,ICMP,192
141500,40.5242,ICMP,165
141600,40.545,UDP,,170
141700,40.5789,Raw IP,146
141800,40.6005,UDP,,185
141900,40.6298,Raw IP,144
142000,40.6619,ICMP,161
142100,40.6962,Raw IP,176
142200,40.7251,ICMP,165
142300,40.7589,Raw IP,155
142400,40.7799,Raw IP,146
142500,40.8043,UDP,,190
142600,40.8309,ICMP,163
142700,40.8676,ICMP,192
142800,40.8973,ICMP,161
142900,40.9263,ICMP,182
143000,40.96,ICMP,199
143100,40.9815,UDP,,156
143200,41.0016,ICMP,199
143300,41.0319,Raw IP,173
143400,41.0687,ICMP,184
143500,41.0982,Raw IP,140
143600,41.1274,ICMP,191
143700,41.1615,ICMP,199
143800,41.1833,UDP,,152
143900,41.2026,ICMP,199
144000,41.2331,Raw IP,173
144100,41.2663,UDP,,161
144200,41.3007,UDP,,190
144300,41.3293,ICMP,191
144400,41.3626,Raw IP,167
144500,41.3848,UDP,,178
144600,41.4046,UDP,,186
144700,41.4341,Raw IP,162
144800,41.4703,ICMP,192
144900,41.5011,UDP,,185
145000,41.5342,Raw IP,143
145100,41.5637,Raw IP,167
145200,41.5932,UDP,,179
145300,41.6083,UDP,,186
145400,41.6357,UDP,,170
145500,41.6714,ICMP,192
145600,41.7031,UDP,,190
145700,41.7354,ICMP,158
145800,41.7656,UDP,,170
145900,41.7914,Raw IP,141
146000,41.8174,UDP,,158
146100,41.8378,ICMP,171
146200,41.8729,ICMP,184
146300,41.9054,UDP,,163
146400,41.9365,ICMP,158
146500,41.9674,UDP,,170
146600,41.9902,UDP,,179
146700,42.0134,Raw IP,166
146800,42.0418,ICMP,173
146900,42.0759,ICMP,163
147000,42.1071,UDP,,160
147100,42.1376,Raw IP,156
147200,42.1696,ICMP,188
147300,42.1937,Raw IP,141
147400,42.2106,Raw IP,144
147500,42.2401,UDP,,170
147600,42.2882,Raw IP,154
147700,42.3084,ICMP,197
147800,42.3386,Raw IP,144
147900,42.3708,ICMP,180
148000,42.3951,Raw IP,141
148100,42.4128,UDP,,184
148200,42.4439,ICMP,173
148300,42.488,UDP,,169
148400,42.5093,ICMP,196
148500,42.5397,Raw IP,144
148600,42.5719,ICMP,161
148700,42.6059,Raw IP,176
148800,42.6157,UDP,,184
148900,42.6449,ICMP,173
149000,42.6904,UDP,,169
149100,42.7104,ICMP,185
149200,42.7408,ICMP,206
149300,42.7726,ICMP,161
149400,42.807,Raw IP,176
149500,42.8228,UDP,,185
149600,42.8548,ICMP,160
149700,42.8914,Raw IP,154
149800,42.9115,ICMP,185
149900,42.9421,Raw IP,144
150000,42.974,UDP,,161
150100,43.0082,Raw IP,176
150200,43.0412,ICMP,182
150300,43.0559,ICMP,160
150400,43.0931,Raw IP,146
150500,43.1126,ICMP,197
150600,43.1437,Raw IP,144
150700,43.1752,ICMP,161
150800,43.2092,UDP,,163
150900,43.2384,ICMP,165
151000,43.2725,Raw IP,155
151100,43.2989,Raw IP,141
151200,43.3211,UDP,,156
151300,43.345,ICMP,163
151400,43.3763,ICMP,176
151500,43.4103,ICMP,161
151600,43.4433,ICMP,182
151700,43.4736,ICMP,199
151800,43.4954,UDP,,156
151900,43.5169,UDP,,186
152000,43.5479,ICMP,163
152100,43.5783,UDP,,161
152200,43.6123,UDP,,185
152300,43.6444,ICMP,191
152400,43.6746,ICMP,199
152500,43.6972,UDP,,156
152600,43.7185,UDP,,184
152700,43.7489,Raw IP,173
152800,43.7845,ICMP,163
152900,43.8152,Raw IP,140
153000,43.8455,ICMP,191
153100,43.876,Raw IP,167
153200,43.8988,UDP,,156
153300,43.9185,UDP,,185
153400,43.95,Raw IP,173
153500,43.9836,ICMP,184
153600,44.0173,Raw IP,140
153700,44.0475,Raw IP,143
153800,44.0769,Raw IP,167
153900,44.1032,Raw IP,141
154000,44.1203,UDP,,184
154100,44.1511,Raw IP,162
154200,44.1852,ICMP,192
154300,44.2183,ICMP,185
154400,44.2488,ICMP,158
154500,44.2847,ICMP,188
154600,44.3053,UDP,,179
154700,44.3247,UDP,,185
154800,44.3538,ICMP,171
154900,44.387,UDP,,161
155000,44.4195,Raw IP,140
155100,44.4496,ICMP,158
155200,44.4809,UDP,,170
155300,44.5162,ICMP,161
155400,44.5342,UDP,,179
155500,44.555,ICMP,171
155600,44.5925,UDP,,161
155700,44.6209,ICMP,197
155800,44.6509,Raw IP,156
155900,44.6868,ICMP,188
156000,44.7059,UDP,,179
156100,44.7328,UDP,,185
156200,44.7585,UDP,,195
156300,44.7924,UDP,,161
156400,44.8216,UDP,,186
156500,44.852,ICMP,206
156600,44.8879,ICMP,188
156700,44.9098,UDP,,194
156800,44.9276,UDP,,184
156900,44.9606,ICMP,173
157000,45.003,Raw IP,154
157100,45.0229,ICMP,199
157200,45.053,Raw IP,144
157300,45.0889,ICMP,186
157400,45.119,Raw IP,176
157500,45.1292,UDP,,184
157600,45.1631,UDP,,170
157700,45.2037,UDP,,169
157800,45.2239,ICMP,197
157900,45.254,ICMP,206
158000,45.2901,ICMP,186
158100,45.3205,ICMP,161
158200,45.3339,Raw IP,166
158300,45.3681,ICMP,160
158400,45.4051,Raw IP,154
158500,45.4251,ICMP,197
158600,45.4564,UDP,,195
158700,45.492,ICMP,161
158800,45.5245,UDP,,194
158900,45.5505,ICMP,165
159000,45.5687,ICMP,160
159100,45.6072,Raw IP,146
159200,45.6264,ICMP,199
159300,45.6586,UDP,,195
159400,45.6931,ICMP,161
159500,45.7225,UDP,,163
159600,45.7538,UDP,,186
159700,45.7858,ICMP,199
159800,45.8079,UDP,,152
159900,45.828,ICMP,199
160000,45.8605,Raw IP,144
160100,45.8942,ICMP,161
160200,45.9236,ICMP,161
160300,45.9566,ICMP,182
160400,45.9869,Raw IP,155
160500,46.0123,UDP,,152
160600,46.037,Raw IP,166
160700,46.062,ICMP,163
160800,46.0955,ICMP,176
160900,46.1281,UDP,,190
161000,46.1576,ICMP,191
161100,46.188,Raw IP,155
161200,46.2105,UDP,,179
161300,46.2376,UDP,,158
161400,46.2631,Raw IP,173
161500,46.2966,ICMP,176
161600,46.3294,ICMP,185
161700,46.3588,ICMP,191
161800,46.3892,Raw IP,167
161900,46.4119,UDP,,152
162000,46.4327,UDP,,186
162100,46.4643,Raw IP,162
162200,46.4983,ICMP,163
162300,46.5306,Raw IP,140
162400,46.5607,Raw IP,143
162500,46.5902,Raw IP,167
162600,46.6132,UDP,,179
162700,46.6354,UDP,,163
162800,46.6653,UDP,,170
162900,46.6994,ICMP,192
163000,46.7337,ICMP,197
163100,46.762,Raw IP,156
163200,46.7918,UDP,,170
163300,46.8177,UDP,,179
163400,46.8362,UDP,,186
163500,46.8664,Raw IP,162
163600,46.9005,ICMP,163
163700,46.9332,ICMP,196
163800,46.963,ICMP,158
163900,47.0003,ICMP,186
164000,47.023,UDP,,194
164100,47.0422,UDP,,158
164200,47.0686,ICMP,171
164300,47.1035,UDP,,161
164400,47.1349,ICMP,196
164500,47.1641,Raw IP,156
164600,47.201,ICMP,180
164700,47.2215,UDP,,179
164800,47.2462,UDP,,185
164900,47.2732,ICMP,173
165000,47.3043,UDP,,161
165100,47.3366,ICMP,197
165200,47.3652,Raw IP,144
165300,47.4021,ICMP,180
165400,47.4206,Raw IP,141
165500,47.4441,Raw IP,166
165600,47.4743,ICMP,173
165700,47.5144,Raw IP,154
165800,47.538,ICMP,197
165900,47.5663,Raw IP,144
166000,47.6032,ICMP,188
166100,47.6363,ICMP,185
166200,47.6443,UDP,,186
166300,47.6753,ICMP,173
166400,47.7168,UDP,,152
166500,47.7391,ICMP,199
166600,47.7674,ICMP,206
166700,47.8043,ICMP,186
166800,47.8369,ICMP,185
166900,47.8461,Raw IP,166
167000,47.8832,ICMP,160
167100,47.9172,UDP,,156
167200,47.9401,ICMP,199
167300,47.9716,Raw IP,144
167400,48.0055,UDP,,161
167500,48.0385,ICMP,192
167600,48.0648,ICMP,165
167700,48.0843,ICMP,160
167800,48.1205,Raw IP,146
167900,48.1412,Raw IP,144
168000,48.1731,Raw IP,144
168100,48.2066,ICMP,184
168200,48.2398,ICMP,192
168300,48.2658,ICMP,165
168400,48.3,ICMP,199
168500,48.3215,Raw IP,146
168600,48.3424,UDP,,184
168700,48.3742,ICMP,163
168800,48.4077,ICMP,176
168900,48.4405,ICMP,192
169000,48.471,ICMP,158
169100,48.5012,Raw IP,155
169200,48.5228,UDP,,152
169300,48.5494,Raw IP,166
169400,48.5755,Raw IP,173
169500,48.6087,ICMP,176
169600,48.6426,ICMP,161
169700,48.672,ICMP,182
169800,48.7023,Raw IP,155
169900,48.7301,UDP,,169
170000,48.7484,UDP,,160
170100,48.7766,Raw IP,173
170200,48.8107,UDP,,174
170300,48.8436,ICMP,161
170400,48.8731,ICMP,182
170500,48.9034,Raw IP,167
170600,48.9255,UDP,,152
170700,48.9545,UDP,,185
170800,48.9775,Raw IP,162
170900,49.0127,ICMP,163
171000,49.0458,ICMP,196
171100,49.0741,ICMP,191
171200,49.1045,Raw IP,167
171300,49.1269,UDP,,178
171400,49.1486,UDP,,186
171500,49.1786,UDP,,195
171600,49.2132,ICMP,192
171700,49.2468,UDP,,158
171800,49.2752,ICMP,158
171900,49.3062,UDP,,174
172000,49.333,UDP,,194
172100,49.3504,UDP,,158
172200,49.3814,UDP,,170
172300,49.4146,ICMP,192
172400,49.4481,ICMP,199
172500,49.4766,Raw IP,156
172600,49.5094,UDP,,170
172700,49.5308,UDP,,179
172800,49.5542,UDP,,163
172900,49.5833,UDP,,170
173000,49.6158,ICMP,192
173100,49.6489,ICMP,196
173200,49.6774,Raw IP,156
173300,49.7145,ICMP,161
173400,49.7475,ICMP,185
173500,49.7689,UDP,,185
173600,49.7855,ICMP,173
173700,49.8179,UDP,,161
173800,49.8501,ICMP,197
173900,49.8785,Raw IP,144
174000,49.9153,ICMP,180
174100,49.9451,UDP,,194
174200,49.9719,UDP,,163
174300,49.9905,UDP,,170
174400,50.0288,Raw IP,154
174500,50.0524,ICMP,199
174600,50.0795,Raw IP,144
174700,50.1165,ICMP,188
174800,50.1516,ICMP,185
174900,50.1679,UDP,,185
175000,50.2009,UDP,,195
175100,50.2297,UDP,,169
175200,50.2533,ICMP,199
175300,50.2807,ICMP,206
175400,50.3177,ICMP,186
175500,50.3526,ICMP,185
175600,50.3644,Raw IP,166
175700,50.3961,ICMP,160
175800,50.4345,Raw IP,146
175900,50.4555,UDP,,184
176000,50.4859,Raw IP,144
176100,50.5186,UDP,,161
176200,50.5536,Raw IP,176
176300,50.5785,ICMP,165
176400,50.5976,ICMP,160
176500,50.6329,UDP,,152
176600,50.6562,Raw IP,144
176700,50.6873,Raw IP,144
176800,50.7206,ICMP,176
176900,50.7548,ICMP,192
177000,50.7796,ICMP,165
177100,50.8133,Raw IP,155
177200,50.835,UDP,,169
177300,50.8567,Raw IP,144
177400,50.8884,ICMP,163
177500,50.9216,ICMP,184
177600,50.9567,UDP,,160
177700,50.9841,Raw IP,143
177800,51.0144,ICMP,199
177900,51.0375,UDP,,152
178000,51.063,UDP,,185
178100,51.0896,Raw IP,173
178200,51.1226,ICMP,176
178300,51.1574,ICMP,161
178400,51.1852,ICMP,182
178500,51.2153,ICMP,199
178600,51.2399,UDP,,179
178700,51.2611,UDP,,158
178800,51.2908,Raw IP,173
178900,51.3239,ICMP,184
179000,51.3589,ICMP,161
179100,51.3862,ICMP,182
179200,51.4165,Raw IP,167
179300,51.4447,Raw IP,141
179400,51.4724,UDP,,160
179500,51.4917,Raw IP,162
179600,51.5248,ICMP,184
179700,51.5602,UDP,,186
179800,51.5883,ICMP,191
179900,51.6174,UDP,,174
180000,51.641,Raw IP,146
180100,51.6795,UDP,,160
180200,51.6955,ICMP,173
180300,51.7268,ICMP,192
180400,51.7611,Raw IP,140
180500,51.7894,ICMP,158
180600,51.8215,UDP,,170
180700,51.8431,UDP,,179
180800,51.8643,UDP,,186
180900,51.8966,ICMP,173
181000,51.9332,UDP,,174
181100,51.9628,ICMP,196
181200,51.9905,ICMP,158
181300,52.0262,UDP,,170
181400,52.0451,UDP,,178
181500,52.0675,UDP,,184
181600,52.0975,UDP,,170
181700,52.1307,UDP,,174
181800,52.1644,ICMP,199
181900,52.1916,Raw IP,156
182000,52.2276,ICMP,188
182100,52.2562,UDP,,194
182200,52.2693,UDP,,185
182300,52.2988,ICMP,171
182400,52.3309,UDP,,161
182500,52.3652,ICMP,196
182600,52.3927,Raw IP,144
182700,52.4286,ICMP,186
182800,52.4535,UDP,,179
182900,52.4758,UDP,,186
183000,52.5,ICMP,171
183100,52.5418,Raw IP,154
183200,52.5664,ICMP,197
183300,52.5938,Raw IP,144
183400,52.63,ICMP,161
183500,52.6657,ICMP,161
183600,52.689,UDP,,184
183700,52.7031,UDP,,170
183800,52.7429,UDP,,169
183900,52.7674,ICMP,199
184000,52.7948,ICMP,206
184100,52.831,ICMP,161
184200,52.8664,ICMP,161
184300,52.8785,Raw IP,166
